Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
195,Willie Norwood,SF,30,POR,19,351,6.6,0.461,,0.465,6.7,12.5,9.6,6.9,2.4,0,24.6,17.8,,-0.4,0.5,0.1,0.012,,-4.5,0.1,-4.4,-0.2
196,Mark Olberding,PF,21,SAS,79,1773,12.1,0.557,,0.473,6.4,15.2,11,8.9,1.1,0.7,16.9,15.2,,2.5,1.4,3.9,0.105,,-1,-0.6,-1.5,0.2
197,Eddie Owens,SF,24,BUF,8,63,8.8,0.444,,0.286,8.6,8.5,8.5,11,0.7,0,11.3,16.9,,0,0,0,0.027,,-3.2,-0.6,-3.9,0
198,Tom Owens,C,28,POR,82,1714,17.4,0.546,,0.435,12.1,20.6,16.4,13,0.9,1.2,16.6,21.1,,3.4,2.6,6,0.169,,0.9,0,1,1.3
199,Joe Pace,C,24,WSB,49,438,13.7,0.528,,0.664,11.2,19.1,15.1,7,1.2,2.4,19.6,19.3,,0.3,0.6,0.9,0.102,,-2.3,0.6,-1.7,0
200,Robert Parish*,C,24,GSW,82,1969,17.2,0.499,,0.29,10.7,24.7,17.5,7,1.8,3.4,16.4,24.5,,0.4,3.6,4,0.098,,-1.4,0.4,-1,0.5
201,Sonny Parker,SF,22,GSW,82,2069,17.4,0.544,,0.221,8,11.1,9.5,10.6,3,0.9,13,18.7,,3.4,2.8,6.2,0.145,,1.5,1.1,2.7,2.4
202,Billy Paultz,C,29,SAS,80,2479,19.8,0.568,,0.313,7.6,20.4,14.3,11.5,0.7,3.8,13,20,,5.6,3,8.6,0.166,,2.2,0.7,2.9,3
203,Curtis Perry,PF,29,PHO,45,818,11.8,0.499,,0.267,10.8,20.8,15.7,7.3,1.8,1.4,18.8,15.2,,0.4,1.4,1.7,0.102,,-2.3,0.3,-2,0
204,Cliff Pondexter,PF,23,CHI,44,534,11.6,0.469,,0.235,7.4,19.1,13.3,21.1,1.7,1.5,24.2,9.4,,0.4,0.6,1,0.087,,0,2.2,2.2,0.6
205,Ben Poquette,PF,22,DET,52,626,10.6,0.461,,0.267,8.5,15.7,12.2,4.3,0.7,1.8,13.7,17.8,,0.1,0.5,0.6,0.049,,-2.1,-1.1,-3.3,-0.2
206,Howard Porter,SF,29,TOT,63,1323,17.4,0.528,,0.244,7,13.8,10.3,4.9,1,1.5,7.3,21.2,,2.8,1.1,3.9,0.142,,1.5,-0.8,0.8,0.9
206,Howard Porter,SF,29,DET,8,107,7,0.391,,0.163,5,11.6,8.3,2.5,1.2,2.4,9.8,18.3,,-0.1,0.1,0,-0.004,,-3.8,-0.4,-4.1,-0.1
206,Howard Porter,SF,29,NJN,55,1216,18.3,0.537,,0.25,7.2,14,10.4,5.1,0.9,1.4,7.1,21.5,,2.9,1,3.9,0.155,,2,-0.8,1.2,1
207,Kevin Porter,PG,27,TOT,82,2813,15.7,0.516,,0.303,1.8,5.8,3.7,41.6,1.9,0.3,23.1,20.4,,2.3,1.9,4.2,0.072,,0.7,-1,-0.3,1.2
207,Kevin Porter,PG,27,DET,8,127,13.3,0.504,,0.419,4.2,8.1,6.2,36.1,1.8,0,24.6,14.7,,0.2,0.1,0.2,0.091,,-1.5,-0.3,-1.9,0
207,Kevin Porter,PG,27,NJN,74,2686,15.8,0.516,,0.3,1.7,5.7,3.6,41.9,1.9,0.3,23.1,20.7,,2.1,1.8,4,0.071,,0.8,-1.1,-0.2,1.2
208,Jim Price,PG,28,TOT,83,1929,12.2,0.495,,0.258,3.1,10.6,7,18.1,2.6,0.2,19.3,17.9,,0.6,1.8,2.4,0.061,,-1.8,0.5,-1.3,0.3
208,Jim Price,PG,28,DEN,49,1090,11.2,0.517,,0.225,2.9,11.7,7.5,18.9,2.8,0.2,23.9,14.8,,0.1,1.1,1.3,0.056,,-2.2,0.9,-1.2,0.2
208,Jim Price,PG,28,DET,34,839,13.5,0.478,,0.284,3.4,9.1,6.3,17.1,2.4,0.3,15.3,22,,0.4,0.7,1.2,0.066,,-1.3,-0.1,-1.4,0.1
209,Ed Ratleff,SF,27,HOU,68,1163,11.5,0.452,,0.152,5,9.9,7.4,16.8,2.4,1,16.8,13.6,,0.5,0.5,1,0.042,,-0.8,0.9,0.1,0.6
210,Clifford Ray,C,29,GSW,79,2268,14.9,0.594,,0.511,10.4,23.9,17,8.3,1.5,2.1,20.5,12.7,,3.2,3.6,6.9,0.145,,-0.3,1.1,0.8,1.6
211,Robert Reid,SF,22,HOU,80,1849,11.3,0.475,,0.167,6.2,14.6,10.3,8.7,1.7,1.5,11.6,15,,1.4,0.9,2.3,0.061,,-1.6,0.3,-1.3,0.3
212,Kevin Restani,PF,26,TOT,54,547,9,0.443,,0.078,6.7,13.6,10.1,7,0.4,0.5,9,13.2,,0.3,0.2,0.5,0.044,,-1.4,-1.3,-2.7,-0.1
212,Kevin Restani,PF,26,MIL,8,84,10.8,0.45,,0.071,4.9,12.8,8.8,13.5,0,0.6,6.5,13.9,,0.1,0,0.1,0.055,,-2,-0.7,-2.7,0
212,Kevin Restani,PF,26,KCK,46,463,8.7,0.441,,0.079,7,13.7,10.4,5.8,0.5,0.5,9.4,13.1,,0.2,0.2,0.4,0.042,,-1.3,-1.4,-2.7,-0.1
213,Anthony Roberts,SF,22,DEN,82,1598,12.2,0.467,,0.288,9,13.4,11.3,9.4,1.1,0.2,12.5,22.7,,0.8,1.1,1.9,0.057,,-1.8,-2.2,-4,-0.8
214,Tony Robertson,SG,22,ATL,63,929,10.6,0.461,,0.139,1.7,6.7,4.1,16.8,3.7,0.3,17.9,21.3,,-0.7,1.2,0.5,0.024,,-3.5,1.2,-2.3,-0.1
215,Truck Robinson,PF,26,NOJ,82,3638,15.7,0.481,,0.34,8,25.8,17,6.8,0.9,1.1,13.5,23.3,,1.5,5,6.5,0.086,,-0.5,-0.9,-1.5,0.5
216,Bill Robinzine,PF,25,KCK,82,1748,13.6,0.512,,0.4,10.1,21.5,15.8,5.6,1.9,0.3,17.8,21.1,,1,2,3,0.082,,-1.8,-0.9,-2.7,-0.3
217,Dave Robisch,C,28,TOT,78,1277,12.8,0.466,,0.3,7.9,19.6,13.8,8.9,1.4,1.2,12.7,16.8,,0.9,1.4,2.3,0.086,,-0.8,-0.2,-1,0.3
217,Dave Robisch,C,28,IND,23,598,13,0.469,,0.354,7.5,21,14.1,10.6,1.5,1.3,14,15.3,,0.4,0.7,1.1,0.09,,-0.5,0.4,-0.1,0.3
217,Dave Robisch,C,28,LAL,55,679,12.6,0.465,,0.261,8.3,18.3,13.5,7.5,1.3,1,11.8,18.1,,0.4,0.7,1.2,0.083,,-1.1,-0.7,-1.8,0
218,Tree Rollins,C,22,ATL,80,1795,15.6,0.521,,0.285,10.5,23.4,16.7,6.3,1.5,7.2,17.1,15.8,,1.5,3.5,5,0.133,,-1.3,2.6,1.3,1.5
219,Dan Roundfield,PF,24,IND,79,2423,18,0.534,,0.348,10.8,21.7,16.1,11.4,1.5,3.2,16.3,18.4,,3.6,3.3,6.9,0.138,,1,0.9,1.9,2.4
220,Curtis Rowe,PF,28,BOS,51,911,9.7,0.5,,0.326,8.5,14.1,11.3,6.6,0.7,0.4,19.6,16.5,,0.2,0.7,0.9,0.046,,-2.1,-1,-3.1,-0.2
221,Campy Russell,SF,26,CLE,72,2520,18.2,0.509,,0.402,6.1,12.3,9.2,16.4,1.6,0.2,13,24.9,,4,2.6,6.6,0.127,,1.9,-0.2,1.7,2.3
222,Cazzie Russell,SF,33,CHI,36,789,11.6,0.479,,0.188,4.3,7.1,5.7,11.5,1.1,0.3,9.6,18.6,,0.8,0.3,1.1,0.07,,-0.7,-1.4,-2.1,0
223,Fred Saunders,SF,26,TOT,56,643,8.9,0.448,,0.154,5.9,10.9,8.5,9.7,1.5,1.1,14.4,17.4,,-0.1,0.6,0.5,0.039,,-3.1,0.2,-2.9,-0.2
223,Fred Saunders,SF,26,BOS,26,243,4.1,0.376,,0.187,4.7,10.6,7.7,6,1.3,0.8,16.9,18.9,,-0.5,0.2,-0.3,-0.05,,-5.3,-0.7,-6,-0.3
223,Fred Saunders,SF,26,NOJ,30,400,11.8,0.496,,0.133,6.6,11.1,8.9,12,1.6,1.2,12.7,16.4,,0.4,0.4,0.8,0.092,,-1.8,0.8,-1.1,0.1
224,Dale Schlueter,C,32,POR,10,109,6,0.464,,0.947,4.9,15,10,19.9,1.3,1,35.8,15.2,,-0.2,0.2,0,-0.006,,-3.9,0.7,-3.2,0
225,Alvin Scott,SF,22,PHO,81,1538,12.3,0.543,,0.518,8.9,15.1,11.9,6.9,1.5,1.3,15.8,13,,1.9,2.1,4,0.126,,-0.8,0.3,-0.5,0.6
226,Charlie Scott*,SG,29,TOT,79,2473,12.3,0.48,,0.262,2.6,7.5,5.1,20.6,2,0.3,17.7,21.2,,0.4,2,2.4,0.046,,-1.6,-0.3,-1.9,0.1
226,Charlie Scott*,SG,29,BOS,31,1080,12.3,0.469,,0.243,2.3,7.1,4.8,19.3,2.1,0.3,16.4,23,,-0.1,1,0.8,0.037,,-1.8,-0.3,-2,0
226,Charlie Scott*,SG,29,LAL,48,1393,12.3,0.49,,0.279,2.9,7.8,5.4,21.6,1.9,0.4,18.9,19.8,,0.5,1,1.6,0.053,,-1.4,-0.4,-1.8,0.1
227,Bruce Seals,SF,24,SEA,73,1322,10.3,0.455,,0.318,4.6,13.2,8.7,8.8,1.4,1.3,14.1,21.1,,-0.1,1.7,1.6,0.059,,-3.2,0.2,-3,-0.3
228,Lonnie Shelton,PF,22,NYK,82,2319,17.4,0.549,,0.279,9.3,16.5,12.9,11.4,2.1,2.5,17,21.8,,3.2,2.7,5.9,0.122,,0.4,0.5,0.9,1.7
229,Steve Sheppard,SF,23,CHI,64,698,11.5,0.48,,0.214,10.5,9.9,10.2,9.2,0.9,0.2,13.8,19.2,,0.5,0.3,0.8,0.054,,-0.7,-2.1,-2.8,-0.1
230,John Shumate,PF,25,TOT,80,2760,16,0.593,,0.657,6.1,19.8,13,8.8,1.5,1,18.9,17.2,,4.9,2.8,7.7,0.134,,0.9,0.1,1.1,2.1
230,John Shumate,PF,25,BUF,18,590,14.2,0.576,,0.656,5.9,17.3,11.6,13.4,1.1,0.8,19.1,16.3,,0.9,0.4,1.3,0.106,,0.4,-0.1,0.3,0.3
230,John Shumate,PF,25,DET,62,2170,16.5,0.597,,0.658,6.1,20.4,13.4,7.5,1.6,1,18.8,17.4,,4,2.4,6.4,0.142,,1.1,0.2,1.3,1.8
231,Jack Sikma*,C,22,SEA,82,2238,13.5,0.509,,0.328,8.5,22.9,15.4,8.3,1.4,1,17.8,17.8,,1.7,3.6,5.4,0.115,,-1.4,0.5,-0.9,0.6
232,James Silas,PG,28,SAS,37,311,13.3,0.565,,0.753,1.4,6.1,3.9,14.9,1.6,0.2,18.9,19.8,,0.5,0.1,0.6,0.095,,-1.4,-1.2,-2.6,0
233,Paul Silas,PF,34,SEA,82,2172,10.2,0.437,,0.401,13,18.4,15.6,8.5,1.4,0.4,21.8,12.2,,0,3,3.1,0.067,,-1.3,0.1,-1.2,0.4
234,Ralph Simpson,SG,28,TOT,64,1323,10.1,0.416,,0.181,4.3,8,6.2,16.5,2.5,0.3,16.9,21.6,,-1.3,1.1,-0.2,-0.007,,-2.8,-0.7,-3.4,-0.5
234,Ralph Simpson,SG,28,DET,32,739,11.7,0.454,,0.185,3.9,7.7,5.8,16.8,1.9,0.2,17.3,23.4,,-0.3,0.5,0.2,0.012,,-1.8,-1.3,-3.2,-0.2
234,Ralph Simpson,SG,28,DEN,32,584,8.1,0.357,,0.174,4.7,8.3,6.6,16,3.3,0.3,16.2,19.3,,-1,0.6,-0.4,-0.032,,-3.9,0.2,-3.7,-0.3
235,Scott Sims,PG,22,SAS,12,95,5.2,0.46,,0.577,5.8,8.5,7.2,24.7,1.4,0,36.8,21,,-0.2,0.1,-0.2,-0.088,,-4.5,-1.2,-5.7,-0.1
236,Al Skinner,SG,25,TOT,77,1551,10.6,0.525,,0.416,4.5,10.4,7.4,12.5,1.9,0.7,21.8,18.1,,0.5,1.3,1.8,0.055,,-2.6,0,-2.6,-0.2
236,Al Skinner,SG,25,NJN,8,277,13.3,0.503,,0.436,4.7,14,9.1,16,2,0.9,19.4,19.9,,0.1,0.3,0.4,0.073,,-1.4,0.5,-0.9,0.1
236,Al Skinner,SG,25,DET,69,1274,10,0.531,,0.411,4.4,9.6,7.1,11.8,1.8,0.6,22.4,17.7,,0.4,1,1.3,0.051,,-2.8,-0.1,-2.9,-0.3
237,Bingo Smith,SG,31,CLE,82,1581,14.3,0.47,,0.161,4.1,9.2,6.6,8.9,1.1,0.7,8.3,24.6,,1.2,1.3,2.5,0.076,,-0.5,-1,-1.4,0.2
238,Elmore Smith,C,28,CLE,81,1996,19.9,0.534,,0.382,8.9,25.6,17.2,4.2,1.2,4.6,13,21.6,,3,3.8,6.8,0.164,,0.6,1.4,2,2
239,Phil Smith,SG,25,GSW,82,2940,16.5,0.522,,0.283,3.4,7.1,5.2,19.6,1.7,0.5,14.7,24.1,,3.8,2.5,6.3,0.102,,1,-0.7,0.3,1.7
240,Randy Smith,SG,29,BUF,82,3314,19.1,0.521,,0.326,3.6,6.4,5,22.2,2.4,0.2,12.8,26.8,,6.1,1.7,7.9,0.114,,2.2,-0.7,1.5,2.9
241,Robert Smith,PG,22,DEN,45,378,10.9,0.562,,0.247,1.7,7.9,4.9,13.5,2.1,0.4,15.7,12.9,,0.5,0.3,0.8,0.097,,-2.1,0.7,-1.4,0.1
242,Willie Smith,PG,24,IND,1,7,2,,,,0,0,0,16.2,0,0,,0,,0,0,0,0.034,,-4.5,0,-4.5,0
243,Dick Snyder,SG,33,CLE,58,660,12,0.5,,0.254,1.4,6.2,3.8,12,1.6,1.5,14.6,19.7,,0.3,0.6,0.9,0.067,,-1.7,0.5,-1.2,0.1
244,Ricky Sobers,PG,25,IND,79,3019,15.4,0.514,,0.328,2.9,7.8,5.3,27.7,2.5,0.4,20.1,21.8,,2.4,2.4,4.8,0.076,,0.1,-0.4,-0.3,1.3
245,Kevin Stacom,SG,26,BOS,55,1006,12,0.452,,0.147,2.7,7.9,5.4,16.3,1.3,0.2,11.8,22.5,,0.1,0.7,0.8,0.038,,-1.3,-1,-2.3,-0.1
246,Larry Steele,SG,28,POR,65,1132,13.8,0.519,,0.273,3.2,7.1,5.2,10.7,2.4,0.2,11.6,19.8,,1.6,1.4,3,0.127,,-1,0.8,-0.3,0.5
247,Earl Tatum,SG,24,TOT,82,2522,14.7,0.5,,0.18,3.1,8.5,5.8,16.9,2.5,0.8,13.6,20.5,,2.2,2.2,4.4,0.085,,-0.4,0.6,0.2,1.4
247,Earl Tatum,SG,24,LAL,25,663,15.9,0.516,,0.188,3.7,10,6.9,14.8,2.5,0.8,13.5,23.1,,0.7,0.7,1.4,0.099,,-0.3,0.5,0.2,0.4
247,Earl Tatum,SG,24,IND,57,1859,14.2,0.493,,0.177,2.9,8,5.4,17.6,2.5,0.8,13.6,19.5,,1.5,1.5,3.1,0.079,,-0.4,0.6,0.2,1.1
248,Brian Taylor,PG,26,DEN,39,1222,11.6,0.498,,0.285,2.6,5.5,4.1,14.5,2.6,0.4,14.5,16.6,,0.9,0.9,1.8,0.071,,-1.8,0.3,-1.4,0.2
249,Claude Terry,SG,28,ATL,27,166,6.9,0.405,,0.162,1.9,8.1,4.9,6.1,1.7,0,9.9,19.6,,-0.2,0.1,0,-0.008,,-4,-0.8,-4.8,-0.1
250,David Thompson*,SG,23,DEN,80,3025,23.2,0.578,,0.422,5.5,7.7,6.6,19.3,1.3,1.7,11.5,26.8,,10.8,1.9,12.7,0.202,,5.5,-0.7,4.8,5.2
251,Dean Tolson,PF,26,SEA,1,7,-7.1,0,,0,0,0,0,32.8,0,0,50,10.9,,0,0,0,-0.196,,-4.8,0.1,-4.7,0
252,Rudy Tomjanovich*,SF,29,HOU,23,849,17.1,0.513,,0.181,4.9,12.6,8.6,5.9,0.8,0.3,7.3,24.4,,1.6,0.1,1.7,0.095,,1.7,-2.3,-0.5,0.3
253,Dave Twardzik,PG,27,POR,75,1820,14.3,0.651,,0.572,2.1,5.5,3.8,17.5,2.7,0.1,23.6,14.5,,3.2,2.3,5.5,0.146,,-0.2,1.3,1.1,1.4
254,Wes Unseld*,C,31,WSB,80,2644,14.4,0.535,,0.352,10.6,25.2,17.9,15.3,1.6,0.8,23.4,10.5,,2.8,3.9,6.8,0.123,,1,2,2.9,3.3
255,Jan van Breda Kolff,SF,26,NJN,68,1419,7.5,0.435,,0.421,4.3,12.8,8.3,9.1,1.6,1.7,17.4,10.9,,-0.2,1.4,1.2,0.04,,-3.3,1.1,-2.2,-0.1
256,Norm Van Lier,PG,30,CHI,78,2524,11.7,0.495,,0.48,3.7,8.5,6.1,27.6,2.7,0.1,25.7,12.4,,1.8,2,3.8,0.073,,-1.3,0.7,-0.6,0.9
257,Foots Walker,PG,26,CLE,81,2496,14.2,0.496,,0.345,3.1,8.9,6,23.7,3.3,0.5,19.7,14.6,,1.9,3.4,5.2,0.101,,-1,2.1,1.1,1.9
258,Phil Walker,SG,21,WSB,40,384,9,0.438,,0.596,5.4,8,6.7,18.6,1.6,0.6,23.4,26,,-0.7,0.3,-0.4,-0.045,,-3.2,-1.4,-4.6,-0.3
259,Wally Walker,SF,23,TOT,77,1104,12.2,0.47,,0.26,7.7,12.7,10.1,10.1,1.1,0.5,13,20.5,,0.7,1.2,1.9,0.084,,-1.2,-0.6,-1.8,0
259,Wally Walker,SF,23,POR,9,101,9.5,0.483,,0.195,7.4,10.1,8.8,11.1,0.9,0,19.8,21.7,,0,0.1,0.1,0.024,,-3,-0.8,-3.8,-0.1
259,Wally Walker,SF,23,SEA,68,1003,12.5,0.469,,0.267,7.8,12.9,10.2,10,1.1,0.5,12.3,20.3,,0.7,1.1,1.9,0.09,,-1.1,-0.6,-1.6,0.1
260,Bill Walton*,C,25,POR,58,1929,24.8,0.554,,0.279,6.5,34.2,20.7,22.8,1.4,4.1,17.2,24.5,,3.6,4.8,8.4,0.209,,4.4,3.7,8.1,4.9
261,Lloyd Walton,PG,24,MIL,76,1264,11.3,0.476,,0.241,2.1,4.3,3.2,24.1,2.7,0.5,21.9,14.6,,0.3,0.8,1.1,0.04,,-1.4,-0.1,-1.4,0.2
262,Kermit Washington,PF,26,TOT,57,1617,17.4,0.54,,0.485,14,24.4,19.4,5.9,1.3,2,14.8,17.4,,2.9,2.4,5.3,0.158,,0.9,-0.1,0.8,1.1
262,Kermit Washington,PF,26,LAL,25,751,15.1,0.492,,0.451,15.5,22.2,19,5,1.1,1.6,15.3,18,,0.8,1,1.7,0.111,,0,-1.4,-1.4,0.1
262,Kermit Washington,PF,26,BOS,32,866,19.3,0.582,,0.517,12.6,26.4,19.7,6.7,1.5,2.4,14.3,16.9,,2.1,1.4,3.6,0.199,,1.7,1,2.7,1
263,Richard Washington,PF,22,KCK,78,2231,14.2,0.511,,0.223,8.6,21.4,15,7.4,1.5,1.7,16.3,20,,1.3,2.6,3.9,0.085,,-1.1,-0.2,-1.3,0.4
264,Wilson Washington,PF,22,TOT,38,561,11.4,0.499,,0.257,8.3,19.2,13.5,2.5,1.4,3.4,21.6,19.3,,-0.5,0.8,0.3,0.026,,-3.3,0.2,-3.1,-0.2
264,Wilson Washington,PF,22,PHI,14,38,5.5,0.439,,0.316,5.5,30.9,18.7,3.7,1.2,2.7,31.6,31.5,,-0.2,0.1,-0.1,-0.184,,-5.4,-0.4,-5.8,-0.1
264,Wilson Washington,PF,22,NJN,24,523,11.9,0.506,,0.251,8.5,18.3,13.2,2.4,1.4,3.5,20.3,18.4,,-0.3,0.7,0.4,0.041,,-3.2,0.2,-2.9,-0.1
265,Slick Watts,PG,26,TOT,71,1584,10.9,0.423,,0.28,3.7,7.6,5.6,24.8,3.1,1,21.1,19.1,,-1.3,2.1,0.8,0.025,,-2.6,1.3,-1.4,0.2
265,Slick Watts,PG,26,SEA,32,809,9.3,0.423,,0.195,2.5,7.9,5.1,22.4,3,0.9,23.8,18.2,,-1,1.2,0.2,0.009,,-3.5,1.2,-2.3,-0.1
265,Slick Watts,PG,26,NOJ,39,775,12.7,0.423,,0.36,4.9,7.2,6.1,27.3,3.1,1.1,18.7,19.9,,-0.3,0.9,0.7,0.041,,-1.7,1.3,-0.4,0.3
266,Nick Weatherspoon,SF,27,CHI,41,611,10.5,0.492,,0.216,10.2,12.1,11.1,7.5,1.5,0.9,18.7,17.3,,0.2,0.4,0.6,0.049,,-1.7,-1,-2.7,-0.1
267,Marvin Webster,C,25,SEA,82,2910,17,0.543,,0.542,12.1,24.6,18.1,9.6,0.8,3,19.6,17.2,,3.7,5,8.7,0.143,,0.7,0.8,1.5,2.6
268,Scott Wedman,SF,25,KCK,81,2961,15.9,0.55,,0.213,5,11.1,8,9.7,1.5,0.4,10.8,18.8,,6,1.9,7.8,0.127,,1.3,-0.5,0.8,2.1
269,Paul Westphal*,SG,27,PHO,80,2481,23.8,0.565,,0.311,1.7,5.2,3.4,28.5,2.4,0.6,13.6,30.9,,6.9,2.9,9.8,0.19,,4.7,0,4.7,4.2
270,Jo Jo White*,PG,31,BOS,46,1641,11.9,0.458,,0.174,3.4,7.7,5.6,18.1,1.4,0.2,13.6,20.3,,0.6,1.1,1.7,0.049,,-1.1,-0.7,-1.8,0.1
271,Rudy White,SG,24,HOU,21,219,6.4,0.409,,0.212,3.8,6.5,5.1,13.4,1.7,0,19.1,20.9,,-0.3,0,-0.3,-0.07,,-4.2,-1.5,-5.7,-0.3
272,Sidney Wicks,PF,28,BOS,81,2413,13.9,0.505,,0.355,9.6,18.5,14.2,10.1,1.3,1,17.4,20.8,,1.4,2.8,4.2,0.084,,-1,-0.1,-1.1,0.5
273,Bob Wilkerson,SF,23,DEN,81,2780,10,0.448,,0.224,3.8,13.4,8.8,20.9,2,0.4,22.2,18.2,,-1.9,2.6,0.7,0.011,,-2.5,-0.3,-2.8,-0.6
274,Jamaal Wilkes*,SF,24,LAL,51,1490,16.1,0.475,,0.235,8,17.7,13,16.1,2.3,0.7,13.3,21,,1.3,2,3.3,0.106,,0.5,0.6,1.1,1.2
275,Chuck Williams,PG,31,BUF,73,2002,9.5,0.533,,0.317,1.6,5.8,3.7,20.9,1.1,0.1,23.9,13,,1,0.3,1.3,0.031,,-1.6,-1.3,-3,-0.5
276,Gus Williams,PG,24,SEA,79,2572,18.1,0.491,,0.208,3.1,7.1,5.1,18,3.3,0.9,11.5,24.4,,3.8,3.9,7.7,0.143,,1.2,1.9,3.1,3.3
277,Nate Williams,SG,27,TOT,73,1249,14.8,0.466,,0.167,5.1,11.1,8.1,9,2.1,1.4,9.6,26.7,,0.4,1.5,1.9,0.073,,-1.3,-0.2,-1.6,0.1
277,Nate Williams,SG,27,NOJ,27,434,14.4,0.458,,0.173,6.1,13.7,10,11.3,2.1,1.4,9.8,22.3,,0.3,0.5,0.8,0.091,,-1.2,0.7,-0.5,0.2
277,Nate Williams,SG,27,GSW,46,815,15,0.47,,0.165,4.6,9.7,7.1,7.8,2,1.4,9.6,29.1,,0.1,0.9,1.1,0.063,,-1.4,-0.8,-2.1,0
278,Ray Williams,PG,23,NYK,81,1550,14.5,0.485,,0.3,5.8,8.1,7,30.9,3,0.5,23.7,25,,-0.4,1.4,1,0.031,,-0.7,-0.7,-1.3,0.3
279,John Williamson,SG,26,TOT,75,2731,15.1,0.488,,0.237,2.3,5.9,4,12.5,1.5,0.2,11.1,27.9,,2,1.4,3.4,0.059,,-0.2,-1.6,-1.7,0.2
279,John Williamson,SG,26,IND,42,1449,12,0.464,,0.203,2.2,5.9,4,14,1.4,0,12.8,25.8,,0,0.6,0.6,0.021,,-1.9,-2,-3.9,-0.7
279,John Williamson,SG,26,NJN,33,1282,18.5,0.509,,0.269,2.3,6,4,10.9,1.6,0.4,9.6,30.4,,2,0.8,2.8,0.103,,1.8,-1.1,0.7,0.9
280,Bill Willoughby,SF,20,BUF,56,1079,10.9,0.472,,0.22,7.6,14.1,10.9,4.9,1,2.3,12.3,16.8,,0.4,0.7,1.2,0.051,,-1.9,-0.6,-2.5,-0.1
281,Bobby Wilson,SG,27,IND,12,86,6.6,0.402,,0.083,6.6,7,6.8,12.9,1,0.6,13.9,18.9,,-0.1,0,0,-0.015,,-4,-0.6,-4.6,-0.1
282,Brian Winters,SG,25,MIL,80,2751,16.4,0.503,,0.201,3.3,6.4,4.8,20.2,2,0.5,13,25.1,,3.7,1.4,5.1,0.089,,0.6,-1.2,-0.6,1
283,Willie Wise,SF,30,SEA,2,10,-5.9,0.105,,1.333,19.5,10.6,15.3,0,0,0,0,18.1,,-0.1,0,0,-0.208,,-4.8,-0.4,-5.2,0
284,Dave Wohl,PG,28,NJN,10,118,1.5,0.446,,0.353,0.8,2.6,1.6,14,1.1,0,28.9,17.3,,-0.2,0,-0.2,-0.079,,-5.8,-1,-6.9,-0.2
285,Larry Wright,PG,23,WSB,70,1466,13.7,0.52,,0.188,2.1,4.8,3.4,25,2.1,0.5,17.8,19.3,,1.5,1.2,2.7,0.088,,-0.8,0.2,-0.7,0.5